Date,Price, Generation forecast (FR), System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2020-01-27 04:00,21.28,56186,57334,2568,0,8580
2020-01-27 05:00,26.41,57308,58678,2455,0,9013
2020-01-27 06:00,28.47,62158,63032,2355,0,10050
2020-01-27 07:00,40.72,66479,71438,2235,0,11280
2020-01-27 08:00,41.38,68998,76443,2175,0,11943
2020-01-27 09:00,41.51,69643,76865,2175,9,11983
2020-01-27 10:00,43.1,69624,77107,2167,109,11967
2020-01-27 11:00,41.09,68429,76799,2169,259,11994
2020-01-27 12:00,42.69,67824,77210,2176,363,11867
2020-01-27 13:00,43.41,67686,77415,2140,424,11776
2020-01-27 14:00,43.52,67115,74324,2085,421,11558
2020-01-27 15:00,44.99,67468,71430,1982,331,11619
2020-01-27 16:00,43.14,68574,70174,1774,190,11662
2020-01-27 17:00,47.08,70060,70927,1274,66,11984
2020-01-27 18:00,51.21,71965,75420,1071,3,12507
2020-01-27 19:00,47.12,72231,80272,1115,0,12161
2020-01-27 20:00,43.55,70542,76050,1293,0,11509
2020-01-27 21:00,39.68,67341,70455,1556,0,10881
2020-01-27 22:00,35.72,65503,66786,1944,0,10575
2020-01-27 23:00,32.92,65502,69769,1900,0,10783
2020-01-28 00:00,27.52,63492,67630,2137,0,10098
2020-01-28 01:00,26.84,60409,62086,2535,0,9606
2020-01-28 02:00,25.64,59909,62261,2476,0,9215
2020-01-28 03:00,24.99,59067,59233,2519,0,8970
2020-01-28 04:00,25.05,58945,57418,2670,0,8888
2020-01-28 05:00,26.24,59822,58398,2585,0,9263
2020-01-28 06:00,29.94,64085,62121,2785,0,10196
2020-01-28 07:00,41.82,68058,70434,2980,0,11397
2020-01-28 08:00,44.94,70851,75242,3004,0,11942
2020-01-28 09:00,44.33,71104,75206,3004,14,12007
2020-01-28 10:00,42.9,70978,75566,2994,194,11938
2020-01-28 11:00,39.97,69825,75103,2972,459,11901
2020-01-28 12:00,36.75,69419,75622,2955,744,11691
2020-01-28 13:00,33.62,68834,75779,2942,969,11603
2020-01-28 14:00,31.14,68115,72423,2919,1044,11526
2020-01-28 15:00,30.92,67415,69658,2857,888,11481
2020-01-28 16:00,32.1,67234,68950,2705,514,11615
2020-01-28 17:00,40.48,69129,69560,2427,190,11997
2020-01-28 18:00,41.25,71273,74258,2211,8,12570
2020-01-28 19:00,35.91,72497,78914,1837,0,12147
2020-01-28 20:00,30.87,69436,75385,1624,0,11626
2020-01-28 21:00,28.7,66856,70406,1775,0,10932
2020-01-28 22:00,29.59,65837,66489,2229,0,10579
2020-01-28 23:00,26.89,66791,69485,2416,0,10749
2020-01-29 00:00,26.35,64016,67556,2417,0,10146
2020-01-29 01:00,28.66,61583,62619,2437,0,9727
2020-01-29 02:00,23.19,61337,62563,2474,0,9281
2020-01-29 03:00,20.83,59197,59346,2453,0,9094
