Date,Price,BE Wind,BE Solar,CH Price,DE Wind,DE Solar
2018-01-17 16:00:00,51.25,1937,0,50.71,31325.5,0.5
2018-01-17 17:00:00,50.75,1918,0,51.5,31467.0,0.0
2018-01-17 18:00:00,43.38,1903,0,51.31,31550.25,0.0
2018-01-17 19:00:00,40.29,1874,0,50.08,31730.0,0.0
2018-01-17 20:00:00,45.75,1821,0,48.88,31868.75,0.0
2018-01-17 21:00:00,37.45,1757,0,45.71,31897.75,0.0
2018-01-17 22:00:00,47.48,1729,0,42.93,31688.25,0.0
2018-01-17 23:00:00,25.44,1696,0,42.14,30199.0,0.0
2018-01-18 00:00:00,22.39,1788,0,39.13,29999.25,0.0
2018-01-18 01:00:00,21.62,1976,0,37.03,29686.75,0.0
2018-01-18 02:00:00,14.93,2143,0,37.07,29026.75,0.0
2018-01-18 03:00:00,12.77,2232,0,37.09,28055.25,0.0
2018-01-18 04:00:00,14.96,2275,0,43.55,27312.5,0.0
2018-01-18 05:00:00,37.85,2229,0,49.74,26892.0,0.0
2018-01-18 06:00:00,44.03,2063,0,50.51,27058.0,0.25
2018-01-18 07:00:00,47.35,1881,3,50.7,28246.5,104.0
2018-01-18 08:00:00,51.68,1765,106,50.77,29992.0,678.75
2018-01-18 09:00:00,48.32,1708,282,50.8,31117.25,1421.0
2018-01-18 10:00:00,47.48,1769,442,50.81,32491.0,2160.5
2018-01-18 11:00:00,39.66,1921,478,50.65,34560.0,2660.0
2018-01-18 12:00:00,38.23,2010,409,50.7,35821.5,2733.75
2018-01-18 13:00:00,37.07,1944,309,50.88,35876.5,2219.25
2018-01-18 14:00:00,39.58,1784,189,51.29,35806.75,1175.25
2018-01-18 15:00:00,42.74,1626,53,51.06,35337.25,223.25
2018-01-18 16:00:00,56.7,1513,0,50.84,33436.75,0.75
2018-01-18 17:00:00,60.54,1477,0,50.92,30871.25,0.0
2018-01-18 18:00:00,56.7,1490,0,50.69,28406.25,0.0
2018-01-18 19:00:00,44.9,1503,0,50.09,26502.75,0.0
2018-01-18 20:00:00,39.21,1508,0,49.5,24772.75,0.0
2018-01-18 21:00:00,42.59,1509,0,46.0,23222.5,0.0
2018-01-18 22:00:00,38.3,1513,0,42.95,21501.0,0.0
2018-01-18 23:00:00,32.21,1444,0,39.12,18485.5,0.0
2018-01-19 00:00:00,30.47,1458,0,37.65,16873.0,0.0
2018-01-19 01:00:00,29.49,1453,0,35.06,15949.25,0.0
2018-01-19 02:00:00,29.56,1412,0,34.54,15377.75,0.0
2018-01-19 03:00:00,30.02,1341,0,34.7,14940.0,0.0
2018-01-19 04:00:00,31.76,1266,0,37.88,14532.5,0.0
2018-01-19 05:00:00,40.02,1186,0,42.99,14225.75,0.0
2018-01-19 06:00:00,48.96,1105,0,49.47,14084.75,1.25
2018-01-19 07:00:00,51.94,1040,7,50.03,14045.0,262.5
2018-01-19 08:00:00,51.34,1009,201,50.44,14184.75,1541.0
2018-01-19 09:00:00,50.67,993,480,50.02,14678.75,3313.5
2018-01-19 10:00:00,47.89,995,694,48.35,15504.75,4871.75
2018-01-19 11:00:00,43.89,1032,769,48.12,16279.0,5562.0
2018-01-19 12:00:00,41.67,1070,710,48.01,16369.25,5342.0
2018-01-19 13:00:00,39.49,1093,547,44.11,15521.0,4166.5
2018-01-19 14:00:00,41.78,1119,340,44.14,14537.25,2159.75
2018-01-19 15:00:00,44.3,1154,102,45.51,13966.25,368.75
2018-01-19 16:00:00,49.57,1210,1,48.91,14132.0,1.5
2018-01-19 17:00:00,49.74,1293,0,49.38,14550.0,0.0
2018-01-19 18:00:00,44.79,1370,0,48.06,15175.25,0.0
2018-01-19 19:00:00,39.79,1430,0,44.13,15801.0,0.0
2018-01-19 20:00:00,37.84,1478,0,44.12,16194.5,0.0
2018-01-19 21:00:00,37.54,1493,0,47.11,16403.75,0.0
2018-01-19 22:00:00,34.71,1483,0,42.77,16464.5,0.0
2018-01-19 23:00:00,38.76,1335,0,41.56,14103.75,0.0
2018-01-20 00:00:00,31.78,1297,0,36.18,14317.5,0.0
2018-01-20 01:00:00,30.1,1258,0,35.05,14422.75,0.0
2018-01-20 02:00:00,27.75,1191,0,32.59,14389.25,0.0
2018-01-20 03:00:00,27.59,1076,0,32.54,14246.5,0.0
2018-01-20 04:00:00,28.68,945,0,33.78,13974.0,0.0
2018-01-20 05:00:00,30.2,823,0,36.44,13687.0,0.0
2018-01-20 06:00:00,33.04,736,0,44.98,13452.5,1.0
2018-01-20 07:00:00,39.88,693,2,46.96,12975.75,178.5
2018-01-20 08:00:00,38.0,633,25,47.12,12361.0,1095.75
2018-01-20 09:00:00,42.47,520,64,47.08,11707.5,2223.5
2018-01-20 10:00:00,41.93,393,94,46.93,10866.25,2984.25
2018-01-20 11:00:00,48.29,284,103,45.08,9782.75,3133.0
2018-01-20 12:00:00,43.9,194,93,43.3,8167.25,2685.5
2018-01-20 13:00:00,39.0,145,70,45.0,6352.5,1838.0
2018-01-20 14:00:00,40.01,142,41,46.86,4794.5,798.75
2018-01-20 15:00:00,44.48,137,13,47.14,3959.0,107.0
2018-01-20 16:00:00,45.07,147,0,48.01,3781.5,0.0
2018-01-20 17:00:00,49.38,197,0,48.06,3679.25,0.0
2018-01-20 18:00:00,43.98,272,0,47.8,3618.25,0.0
2018-01-20 19:00:00,39.16,377,0,47.1,3703.0,0.0
2018-01-20 20:00:00,36.37,468,0,46.83,3872.25,0.0
2018-01-20 21:00:00,36.33,513,0,45.59,4092.75,0.0
2018-01-20 22:00:00,33.96,540,0,39.79,4371.75,0.0
2018-01-20 23:00:00,32.23,585,0,36.54,3514.75,0.0
2018-01-21 00:00:00,30.69,633,0,32.95,4012.25,0.0
2018-01-21 01:00:00,29.24,636,0,29.53,4583.5,0.0
2018-01-21 02:00:00,28.0,612,0,29.03,5161.75,0.0
2018-01-21 03:00:00,33.01,551,0,27.91,5633.5,0.0
2018-01-21 04:00:00,31.25,457,0,28.3,5772.25,0.0
2018-01-21 05:00:00,28.47,356,0,32.48,5843.25,0.0
2018-01-21 06:00:00,31.16,268,0,39.78,5693.0,0.5
2018-01-21 07:00:00,32.49,204,5,40.74,5342.75,162.5
2018-01-21 08:00:00,35.3,160,86,40.35,4901.0,1143.5
2018-01-21 09:00:00,38.88,137,222,38.05,4378.0,2672.5
2018-01-21 10:00:00,41.6,146,315,39.33,3902.25,4228.5
2018-01-21 11:00:00,43.75,181,329,39.5,3494.75,4969.75
2018-01-21 12:00:00,37.77,237,283,38.1,3113.75,4727.5
2018-01-21 13:00:00,33.84,337,217,36.26,2716.5,3513.25
2018-01-21 14:00:00,35.29,472,132,36.95,2407.5,1663.5
2018-01-21 15:00:00,41.33,655,38,38.71,2433.5,309.75
2018-01-21 16:00:00,52.48,909,1,46.93,2960.25,2.0
2018-01-21 17:00:00,48.08,1172,0,47.82,3771.25,0.0
2018-01-21 18:00:00,48.99,1377,0,47.29,4894.25,0.0
2018-01-21 19:00:00,43.68,1494,0,46.94,6203.0,0.0
2018-01-21 20:00:00,34.03,1512,0,45.58,7441.5,0.0
2018-01-21 21:00:00,33.35,1393,0,42.08,8623.25,0.0
2018-01-21 22:00:00,31.62,1246,0,38.98,9909.0,0.0
2018-01-21 23:00:00,27.06,1208,0,35.6,11110.5,0.0
2018-01-22 00:00:00,20.0,1276,0,29.15,12448.0,0.0
2018-01-22 01:00:00,16.22,1397,0,26.99,13593.75,0.0
2018-01-22 02:00:00,13.39,1465,0,26.91,14761.0,0.0
2018-01-22 03:00:00,26.0,1439,0,32.68,15803.25,0.0
2018-01-22 04:00:00,29.27,1299,0,36.03,16481.0,0.0
2018-01-22 05:00:00,33.08,1092,0,46.72,17042.0,0.0
2018-01-22 06:00:00,42.95,894,0,48.44,17357.0,0.25
2018-01-22 07:00:00,45.06,750,3,48.3,17066.25,66.5
2018-01-22 08:00:00,46.83,633,52,48.46,16389.5,335.5
2018-01-22 09:00:00,45.87,545,137,48.59,15403.5,724.75
2018-01-22 10:00:00,48.39,504,210,48.43,14287.0,1164.25
2018-01-22 11:00:00,47.0,514,277,48.54,13296.75,1448.75
2018-01-22 12:00:00,47.39,599,309,48.38,12257.75,1366.5
2018-01-22 13:00:00,46.34,714,279,48.58,11262.75,961.5
2018-01-22 14:00:00,43.94,817,179,48.63,10576.75,497.25
2018-01-22 15:00:00,43.65,892,58,48.07,10532.5,108.5
2018-01-22 16:00:00,49.5,911,1,49.02,11133.5,0.5
2018-01-22 17:00:00,51.0,914,0,48.91,11864.0,0.0
2018-01-22 18:00:00,48.05,892,0,48.02,12429.5,0.0
2018-01-22 19:00:00,42.82,842,0,47.56,12561.5,0.0
2018-01-22 20:00:00,38.99,829,0,47.09,12595.5,0.0
2018-01-22 21:00:00,37.99,829,0,48.01,12711.0,0.0
2018-01-22 22:00:00,35.84,809,0,45.14,12794.0,0.0
2018-01-22 23:00:00,34.2,756,0,41.17,10611.5,0.0
2018-01-23 00:00:00,32.52,687,0,40.1,10493.0,0.0
2018-01-23 01:00:00,31.54,643,0,39.2,10142.0,0.0
2018-01-23 02:00:00,30.38,611,0,38.63,9828.0,0.0
2018-01-23 03:00:00,30.97,633,0,38.56,9519.0,0.0
2018-01-23 04:00:00,32.48,689,0,41.02,9309.0,0.0
2018-01-23 05:00:00,40.0,803,0,47.88,9097.5,0.0
2018-01-23 06:00:00,48.93,970,0,50.1,9274.0,1.0
2018-01-23 07:00:00,52.74,1129,6,51.24,9922.5,206.25
2018-01-23 08:00:00,50.79,1285,114,50.26,10673.25,1142.5
2018-01-23 09:00:00,48.2,1434,267,48.85,11696.75,2365.5
2018-01-23 10:00:00,44.91,1551,376,48.55,12974.25,3277.5
2018-01-23 11:00:00,41.94,1647,372,48.0,14162.75,3606.0
2018-01-23 12:00:00,41.83,1726,290,48.02,15069.25,3317.5
2018-01-23 13:00:00,39.0,1789,186,48.56,15883.5,2550.25
2018-01-23 14:00:00,37.5,1831,107,48.62,16913.75,1343.5
2018-01-23 15:00:00,35.63,1857,33,48.6,18523.5,288.75
2018-01-23 16:00:00,40.94,1870,1,48.46,20946.0,1.25
2018-01-23 17:00:00,44.35,1875,0,48.8,23415.0,0.0
2018-01-23 18:00:00,45.52,1880,0,48.59,25484.0,0.0
2018-01-23 19:00:00,38.25,1877,0,48.41,27006.5,0.0
2018-01-23 20:00:00,32.56,1861,0,47.94,28128.75,0.0
2018-01-23 21:00:00,32.06,1841,0,47.35,28751.0,0.0
2018-01-23 22:00:00,33.01,1821,0,42.93,29185.75,0.0
2018-01-23 23:00:00,27.5,1717,0,46.24,29615.0,0.0
2018-01-24 00:00:00,26.72,1686,0,42.71,29365.25,0.0
2018-01-24 01:00:00,15.25,1666,0,42.42,28889.0,0.0
2018-01-24 02:00:00,14.36,1665,0,41.97,28098.0,0.0
2018-01-24 03:00:00,14.25,1700,0,41.93,27275.25,0.0
2018-01-24 04:00:00,18.91,1775,0,42.94,26764.0,0.0
2018-01-24 05:00:00,29.05,1861,0,48.64,26479.75,0.0
2018-01-24 06:00:00,43.3,1935,0,49.54,26522.75,1.5
2018-01-24 07:00:00,48.6,2005,3,49.51,27107.25,256.25
2018-01-24 08:00:00,50.98,2079,42,48.98,28060.5,1333.0
2018-01-24 09:00:00,45.0,2147,110,49.52,28906.0,2776.0
2018-01-24 10:00:00,50.97,2193,161,49.58,29445.5,4110.75
2018-01-24 11:00:00,47.0,2219,199,47.93,29891.25,4937.25
2018-01-24 12:00:00,45.33,2229,227,48.14,30523.75,4982.25
2018-01-24 13:00:00,41.13,2230,221,48.6,31521.75,4032.75
2018-01-24 14:00:00,35.2,2226,148,48.71,32548.5,2225.25
2018-01-24 15:00:00,35.2,2221,48,49.44,33504.75,516.5
2018-01-24 16:00:00,41.06,2202,1,49.51,34286.0,3.25
2018-01-24 17:00:00,47.0,2145,0,49.52,34995.75,0.0
2018-01-24 18:00:00,46.65,2098,0,48.71,35359.5,0.0
2018-01-24 19:00:00,35.33,2068,0,48.62,35153.25,0.0
2018-01-24 20:00:00,29.39,2019,0,48.32,34733.75,0.0
2018-01-24 21:00:00,28.95,1955,0,47.83,34215.5,0.0
2018-01-24 22:00:00,26.25,1851,0,45.54,33450.5,0.0
2018-01-24 23:00:00,18.35,1681,0,43.96,32686.5,0.0
2018-01-25 00:00:00,19.35,1590,0,41.85,31376.25,0.0
2018-01-25 01:00:00,15.36,1518,0,40.28,29851.75,0.0
2018-01-25 02:00:00,12.14,1449,0,40.26,28419.0,0.0
2018-01-25 03:00:00,11.65,1388,0,40.21,26863.75,0.0
2018-01-25 04:00:00,14.41,1309,0,43.3,25245.0,0.0
2018-01-25 05:00:00,30.68,1212,0,48.23,23809.5,0.0
2018-01-25 06:00:00,40.94,1139,0,48.92,22329.75,4.25
2018-01-25 07:00:00,41.33,1117,4,48.75,20751.0,332.5
2018-01-25 08:00:00,40.2,1099,54,48.77,19361.0,1678.75
2018-01-25 09:00:00,39.89,1068,138,48.62,18142.25,3260.25
2018-01-25 10:00:00,39.87,1046,197,48.69,17176.75,4382.5
2018-01-25 11:00:00,41.39,998,211,48.48,16065.75,4762.5
2018-01-25 12:00:00,41.13,917,196,48.41,14590.0,4346.5
2018-01-25 13:00:00,43.98,842,163,48.09,12696.0,3230.0
2018-01-25 14:00:00,45.29,798,111,48.27,10917.75,1651.0
2018-01-25 15:00:00,45.47,777,40,48.09,9776.0,351.25
2018-01-25 16:00:00,49.37,779,1,49.86,9362.5,3.25
2018-01-25 17:00:00,53.59,807,0,52.07,9224.75,0.0
2018-01-25 18:00:00,49.93,834,0,49.96,9151.0,0.0
2018-01-25 19:00:00,43.71,824,0,47.64,8894.0,0.0
2018-01-25 20:00:00,38.98,804,0,46.5,8535.5,0.0
2018-01-25 21:00:00,38.62,788,0,45.16,7973.25,0.0
2018-01-25 22:00:00,38.0,757,0,42.9,7217.25,0.0
2018-01-25 23:00:00,37.23,737,0,44.81,5597.25,0.0
2018-01-26 00:00:00,35.03,723,0,41.56,4922.0,0.0
2018-01-26 01:00:00,34.1,719,0,39.94,4425.5,0.0
2018-01-26 02:00:00,33.01,677,0,40.28,3954.75,0.0
2018-01-26 03:00:00,33.07,585,0,39.29,3549.25,0.0
2018-01-26 04:00:00,34.9,477,0,41.92,3290.5,0.0
2018-01-26 05:00:00,39.91,385,0,47.76,3069.25,0.0
2018-01-26 06:00:00,51.27,316,0,51.03,2802.0,4.5
2018-01-26 07:00:00,54.72,263,9,51.16,2462.0,350.0
2018-01-26 08:00:00,54.52,218,141,50.59,2138.75,1606.25
2018-01-26 09:00:00,54.02,171,309,50.1,1896.0,3113.5
2018-01-26 10:00:00,53.18,129,407,49.02,1767.0,4312.5
2018-01-26 11:00:00,50.23,108,438,48.16,1696.25,4709.75
2018-01-26 12:00:00,49.2,98,415,48.07,1663.5,4354.5
2018-01-26 13:00:00,48.96,89,347,48.02,1629.0,3318.75
2018-01-26 14:00:00,48.25,88,233,48.08,1555.25,1778.5
2018-01-26 15:00:00,48.25,96,87,47.83,1515.25,411.75
2018-01-26 16:00:00,51.15,100,3,50.26,1573.0,3.5
2018-01-26 17:00:00,54.7,96,0,52.08,1716.0,0.0
2018-01-26 18:00:00,52.09,92,0,49.98,1918.0,0.0
2018-01-26 19:00:00,46.0,84,0,47.82,2196.25,0.0
2018-01-26 20:00:00,40.44,76,0,46.13,2505.0,0.0
2018-01-26 21:00:00,40.43,70,0,46.83,2733.5,0.0
2018-01-26 22:00:00,39.0,65,0,42.97,2891.0,0.0
2018-01-26 23:00:00,36.81,64,0,42.52,2308.5,0.0
2018-01-27 00:00:00,33.8,60,0,41.39,2415.75,0.0
2018-01-27 01:00:00,32.87,62,0,40.01,2358.25,0.0
2018-01-27 02:00:00,32.53,78,0,39.22,2344.5,0.0
2018-01-27 03:00:00,32.53,102,0,38.09,2383.75,0.0
2018-01-27 04:00:00,31.79,142,0,38.08,2397.0,0.0
2018-01-27 05:00:00,32.51,219,0,39.04,2442.25,0.0
2018-01-27 06:00:00,34.65,333,0,45.94,2705.0,3.75
2018-01-27 07:00:00,43.45,446,13,46.57,3288.25,352.5
2018-01-27 08:00:00,47.19,557,154,46.9,4049.0,1846.5
2018-01-27 09:00:00,47.04,671,337,47.05,5056.75,3716.25
2018-01-27 10:00:00,43.93,800,481,47.03,6338.0,5263.25
2018-01-27 11:00:00,41.92,947,590,47.07,7767.0,5940.75
2018-01-27 12:00:00,38.06,1098,628,46.99,9182.75,5708.25
2018-01-27 13:00:00,32.5,1254,563,46.55,10288.5,4596.75
2018-01-27 14:00:00,32.1,1399,376,47.05,11171.25,2609.5
2018-01-27 15:00:00,32.06,1551,150,47.38,12615.75,637.25
2018-01-27 16:00:00,37.0,1705,5,48.03,15037.5,6.0
2018-01-27 17:00:00,39.7,1840,0,47.9,17910.75,0.0
2018-01-27 18:00:00,36.55,1935,0,47.66,21137.25,0.0
2018-01-27 19:00:00,37.62,1982,0,47.34,24422.75,0.0
2018-01-27 20:00:00,31.47,1988,0,47.23,27447.75,0.0
2018-01-27 21:00:00,36.29,1962,0,45.96,29907.5,0.0
2018-01-27 22:00:00,37.96,1914,0,42.72,31668.0,0.0
2018-01-27 23:00:00,36.6,1842,0,42.13,33911.75,0.0
2018-01-28 00:00:00,28.64,1729,0,39.13,34779.75,0.0
2018-01-28 01:00:00,26.58,1602,0,38.06,35097.5,0.0
2018-01-28 02:00:00,14.61,1481,0,37.85,35040.75,0.0
2018-01-28 03:00:00,14.97,1368,0,37.38,34516.25,0.0
2018-01-28 04:00:00,13.01,1277,0,37.15,33755.75,0.0
2018-01-28 05:00:00,11.83,1207,0,38.03,32681.0,0.0
2018-01-28 06:00:00,13.61,1149,0,40.25,31504.5,3.75
2018-01-28 07:00:00,19.28,1126,5,42.07,30535.75,234.25
2018-01-28 08:00:00,27.37,1162,69,43.78,29931.5,1013.75
2018-01-28 09:00:00,30.89,1259,159,45.31,29739.0,1856.0
2018-01-28 10:00:00,27.4,1375,224,44.7,30082.5,2544.0
2018-01-28 11:00:00,27.19,1469,250,42.87,30680.5,2736.5
2018-01-28 12:00:00,24.92,1534,244,41.47,31206.5,2463.25
2018-01-28 13:00:00,22.41,1566,205,41.59,31419.25,1814.5
2018-01-28 14:00:00,17.89,1575,134,43.91,31296.25,929.25
2018-01-28 15:00:00,17.54,1576,50,46.79,31272.5,219.0
2018-01-28 16:00:00,28.02,1583,2,47.66,31680.75,3.5
2018-01-28 17:00:00,35.87,1585,0,47.68,32200.75,0.0
2018-01-28 18:00:00,40.77,1577,0,47.65,32625.5,0.0
2018-01-28 19:00:00,35.78,1569,0,47.49,32861.5,0.0
2018-01-28 20:00:00,32.4,1559,0,47.04,32977.25,0.0
2018-01-28 21:00:00,33.7,1569,0,44.78,33015.0,0.0
2018-01-28 22:00:00,29.9,1594,0,42.37,32880.0,0.0
2018-01-28 23:00:00,28.59,1720,0,42.05,34758.5,0.0
2018-01-29 00:00:00,28.25,1765,0,39.74,34842.25,0.0
2018-01-29 01:00:00,23.19,1807,0,39.16,34888.75,0.0
2018-01-29 02:00:00,14.39,1841,0,39.01,35237.25,0.0
2018-01-29 03:00:00,10.01,1865,0,39.06,35727.0,0.0
2018-01-29 04:00:00,19.44,1876,0,42.03,36275.5,0.0
2018-01-29 05:00:00,33.46,1886,0,47.47,36813.75,0.0
2018-01-29 06:00:00,49.53,1896,0,49.03,37284.0,4.25
2018-01-29 07:00:00,49.12,1902,4,49.1,37637.75,295.0
2018-01-29 08:00:00,50.18,1916,46,49.02,38118.75,1209.75
2018-01-29 09:00:00,49.44,1941,116,49.05,38610.5,2356.25
2018-01-29 10:00:00,47.4,1977,169,48.74,39009.75,3223.25
2018-01-29 11:00:00,43.22,2018,196,47.96,39199.25,3478.75
2018-01-29 12:00:00,38.92,2048,200,48.01,38933.0,3243.5
2018-01-29 13:00:00,38.21,2069,126,47.99,38018.75,2509.25
2018-01-29 14:00:00,36.23,2086,91,48.28,36716.75,1376.25
2018-01-29 15:00:00,36.95,2062,44,48.67,35652.25,357.0
2018-01-29 16:00:00,48.09,1898,3,48.47,35330.25,3.75
2018-01-29 17:00:00,49.72,1702,0,48.47,35411.75,0.0
2018-01-29 18:00:00,49.99,1567,0,49.01,35451.5,0.0
2018-01-29 19:00:00,41.32,1291,0,47.99,35208.5,0.0
2018-01-29 20:00:00,36.69,967,0,47.07,34931.25,0.0
2018-01-29 21:00:00,34.0,784,0,46.69,34516.5,0.0
2018-01-29 22:00:00,40.95,661,0,43.21,33616.25,0.0
2018-01-29 23:00:00,45.0,435,0,42.29,33009.5,0.0
2018-01-30 00:00:00,39.0,357,0,39.96,32074.0,0.0
2018-01-30 01:00:00,36.42,277,0,38.97,30830.25,0.0
2018-01-30 02:00:00,24.34,215,0,38.53,29343.0,0.0
2018-01-30 03:00:00,21.42,178,0,38.58,27700.25,0.0
2018-01-30 04:00:00,35.0,156,0,40.22,26203.5,0.0
2018-01-30 05:00:00,44.0,141,0,47.92,24798.5,0.0
2018-01-30 06:00:00,47.35,130,0,49.55,23482.75,7.25
2018-01-30 07:00:00,49.92,132,26,53.08,22163.75,680.5
2018-01-30 08:00:00,49.59,144,274,52.57,21072.75,3198.25
2018-01-30 09:00:00,46.95,147,555,52.02,20664.0,5835.25
2018-01-30 10:00:00,45.05,146,771,48.92,21031.25,7763.25
2018-01-30 11:00:00,48.77,146,916,47.58,21303.25,8477.0
2018-01-30 12:00:00,41.25,139,939,47.59,20769.5,8080.0
2018-01-30 13:00:00,39.98,136,806,48.41,18953.0,6553.5
2018-01-30 14:00:00,41.92,139,537,48.49,16143.0,3939.0
2018-01-30 15:00:00,44.95,155,229,48.45,13484.5,1051.0
2018-01-30 16:00:00,52.39,228,13,50.38,12126.5,15.5
2018-01-30 17:00:00,57.97,362,0,53.99,11720.0,0.0
2018-01-30 18:00:00,53.78,523,0,52.1,11891.5,0.0
2018-01-30 19:00:00,44.98,709,0,47.61,12479.25,0.0
2018-01-30 20:00:00,38.97,917,0,47.55,13060.75,0.0
2018-01-30 21:00:00,38.53,1126,0,47.5,13564.75,0.0
2018-01-30 22:00:00,38.64,1329,0,45.41,14136.75,0.0
2018-01-30 23:00:00,37.82,1003,0,43.26,14955.25,0.0
2018-01-31 00:00:00,31.0,1203,0,41.26,15967.5,0.0
2018-01-31 01:00:00,27.46,1514,0,39.99,17485.25,0.0
2018-01-31 02:00:00,20.7,1786,0,39.65,19152.75,0.0
2018-01-31 03:00:00,21.74,1936,0,39.36,21057.75,0.0
2018-01-31 04:00:00,26.41,2030,0,42.69,23152.5,0.0
2018-01-31 05:00:00,31.74,2083,0,47.42,25410.5,0.0
2018-01-31 06:00:00,35.53,2113,0,49.11,27953.5,8.0
2018-01-31 07:00:00,38.44,2124,3,49.87,30393.0,347.5
2018-01-31 08:00:00,37.8,2128,24,49.85,32391.0,1292.75
2018-01-31 09:00:00,37.05,2141,61,48.52,33830.25,2278.75
2018-01-31 10:00:00,40.11,2151,95,48.8,34632.25,3003.0
2018-01-31 11:00:00,35.73,2145,114,48.08,35123.25,3182.0
2018-01-31 12:00:00,32.94,2129,125,48.06,35237.5,2862.0
2018-01-31 13:00:00,32.34,2086,125,48.27,34910.25,2140.75
2018-01-31 14:00:00,36.0,2015,90,48.46,34160.25,1178.75
2018-01-31 15:00:00,32.47,1923,38,48.42,33266.75,332.25
2018-01-31 16:00:00,36.97,1813,3,48.48,32399.75,4.25
2018-01-31 17:00:00,48.79,1703,0,49.05,31957.25,0.0
2018-01-31 18:00:00,52.7,1617,0,49.07,31643.5,0.0
2018-01-31 19:00:00,37.42,1562,0,47.56,31037.25,0.0
2018-01-31 20:00:00,34.0,1517,0,46.28,30103.5,0.0
2018-01-31 21:00:00,36.92,1491,0,45.0,29049.25,0.0
2018-01-31 22:00:00,38.01,1483,0,43.79,28198.0,0.0
2018-01-31 23:00:00,31.87,1464,0,40.99,25532.25,0.0
2018-02-01 00:00:00,25.81,1500,0,39.55,24599.75,0.0
2018-02-01 01:00:00,25.63,1556,0,38.1,23848.5,0.0
2018-02-01 02:00:00,22.44,1605,0,38.17,23484.75,0.0
2018-02-01 03:00:00,23.29,1636,0,38.18,23220.5,0.0
2018-02-01 04:00:00,26.76,1626,0,41.32,23103.25,0.0
2018-02-01 05:00:00,32.8,1586,0,46.86,23172.75,0.0
2018-02-01 06:00:00,48.65,1520,0,49.59,23381.5,5.5
2018-02-01 07:00:00,49.46,1432,12,50.09,23716.5,673.25
2018-02-01 08:00:00,48.92,1377,123,50.08,24239.5,2776.5
2018-02-01 09:00:00,51.16,1347,262,49.93,25340.75,5020.25
2018-02-01 10:00:00,50.48,1317,382,49.9,26657.75,6620.75
2018-02-01 11:00:00,48.77,1298,482,48.47,27534.75,7124.75
2018-02-01 12:00:00,47.64,1262,537,47.72,27282.0,6663.5
2018-02-01 13:00:00,49.7,1187,503,48.0,25495.75,5345.25
2018-02-01 14:00:00,40.1,1085,351,48.85,23141.0,3209.0
2018-02-01 15:00:00,43.81,984,147,50.05,21615.0,865.75
2018-02-01 16:00:00,46.32,935,10,50.07,21638.25,12.0
2018-02-01 17:00:00,56.12,934,0,53.05,22463.5,0.0
2018-02-01 18:00:00,55.81,970,0,51.88,23250.5,0.0
2018-02-01 19:00:00,46.07,1039,0,48.72,23596.0,0.0
2018-02-01 20:00:00,36.95,1109,0,46.4,23631.75,0.0
2018-02-01 21:00:00,42.92,1170,0,44.59,23457.25,0.0
2018-02-01 22:00:00,42.59,1217,0,43.54,23043.5,0.0
2018-02-01 23:00:00,32.47,1415,0,40.88,21095.0,0.0
2018-02-02 00:00:00,31.8,1446,0,39.03,20378.5,0.0
2018-02-02 01:00:00,31.23,1477,0,37.19,19662.0,0.0
2018-02-02 02:00:00,29.74,1507,0,36.18,19040.5,0.0
2018-02-02 03:00:00,30.1,1536,0,35.85,18506.0,0.0
2018-02-02 04:00:00,33.24,1570,0,39.67,17984.5,0.0
2018-02-02 05:00:00,37.4,1578,0,45.07,17553.5,0.0
2018-02-02 06:00:00,45.79,1553,0,51.03,17148.75,15.75
2018-02-02 07:00:00,49.62,1462,10,52.23,16458.75,793.5
2018-02-02 08:00:00,48.87,1346,85,51.83,15805.5,2807.0
2018-02-02 09:00:00,49.38,1243,182,50.23,15287.0,4914.0
2018-02-02 10:00:00,47.09,1105,251,50.01,14970.25,6403.0
2018-02-02 11:00:00,44.9,995,307,48.55,14482.0,6519.5
2018-02-02 12:00:00,40.95,939,330,48.08,13574.25,5728.0
2018-02-02 13:00:00,40.9,913,325,48.01,12388.0,4381.75
2018-02-02 14:00:00,41.11,930,247,48.08,11068.5,2614.0
2018-02-02 15:00:00,43.29,941,107,49.02,10158.25,806.25
2018-02-02 16:00:00,48.02,916,9,50.88,9895.25,17.75
2018-02-02 17:00:00,47.96,858,0,53.93,9810.25,0.0
2018-02-02 18:00:00,46.43,770,0,52.22,9553.0,0.0
2018-02-02 19:00:00,43.39,665,0,47.47,9035.5,0.0
2018-02-02 20:00:00,40.06,547,0,44.93,8514.75,0.0
2018-02-02 21:00:00,40.08,436,0,43.96,8027.25,0.0
2018-02-02 22:00:00,39.3,369,0,42.68,7473.25,0.0
2018-02-02 23:00:00,37.27,96,0,42.09,6867.5,0.0
2018-02-03 00:00:00,35.48,91,0,40.08,6043.5,0.0
2018-02-03 01:00:00,34.02,99,0,38.05,5496.0,0.0
2018-02-03 02:00:00,35.02,110,0,35.06,5098.25,0.0
2018-02-03 03:00:00,33.73,119,0,35.63,4741.0,0.0
2018-02-03 04:00:00,34.31,121,0,37.06,4383.75,0.0
2018-02-03 05:00:00,34.73,118,0,41.68,4046.75,0.0
2018-02-03 06:00:00,37.42,113,0,45.39,3663.25,9.25
2018-02-03 07:00:00,41.88,109,20,48.79,3244.0,457.5
